,genero,monto,fecha,hora,tipo_tc,linea_tc,interes_tc,status_txn,is_prime,dcto,cashback,fraude,device_score,dia
236,F,568.5131406,2020-01-26,21,FÃ­sica,30000,58,Aceptada,False,0.0,5.685131406,False,5,Sunday
237,F,6.478782031,2020-01-17,23,FÃ­sica,30000,58,Aceptada,False,0.0,0.06478782,False,1,Friday
238,F,905.2895043,2020-01-17,18,FÃ­sica,37000,54,Aceptada,False,0.0,9.052895043,False,3,Friday
239,F,697.905002,2020-12-01,20,FÃ­sica,37000,54,En proceso,False,69.7905002,6.281145018,False,2,Tuesday
240,F,683.6706167,2020-01-29,5,FÃ­sica,37000,54,Aceptada,False,0.0,6.836706167,False,5,Wednesday
241,F,419.267108,2020-05-01,6,FÃ­sica,37000,54,Aceptada,False,0.0,4.19267108,False,4,Friday
242,F,528.0190953,2020-09-01,7,FÃ­sica,37000,54,Aceptada,False,52.80190953,4.752171857,False,3,Tuesday
243,F,136.6147313,2020-01-20,8,Virtual,37000,54,Rechazada,False,13.66147313,2.459065164,False,2,Monday
244,F,347.5773294,2020-12-01,8,Virtual,37000,54,Aceptada,False,0.0,6.951546587,False,3,Tuesday
245,F,567.2681883,2020-11-01,9,FÃ­sica,37000,54,En proceso,False,0.0,5.672681883,False,3,Sunday
246,F,726.6566527,2020-01-19,8,FÃ­sica,37000,54,Aceptada,False,0.0,7.266566527,False,3,Sunday
247,F,713.8819555,2020-05-01,7,FÃ­sica,37000,54,Rechazada,False,0.0,7.138819555,False,4,Friday
248,M,942.0135171,2020-12-01,20,FÃ­sica,61000,55,Aceptada,False,0.0,9.420135171,False,3,Tuesday
249,M,485.3261494,2020-01-21,10,FÃ­sica,61000,55,Aceptada,False,0.0,4.853261494,False,4,Tuesday
250,M,606.759343,2020-01-27,12,FÃ­sica,61000,55,Aceptada,False,60.6759343,5.460834087,False,2,Monday
251,M,301.4011627,2020-06-01,14,FÃ­sica,61000,55,Rechazada,False,0.0,3.014011627,False,5,Monday
252,M,866.5377655,2020-01-26,1,Virtual,61000,55,Aceptada,False,0.0,17.33075531,False,5,Sunday
253,M,196.3458203,2020-09-01,5,FÃ­sica,61000,55,Rechazada,False,0.0,1.963458203,False,4,Tuesday
254,M,961.5826094,2020-01-13,3,FÃ­sica,61000,55,Aceptada,False,0.0,9.615826094,False,2,Monday
255,M,33.60500477,2020-10-01,5,FÃ­sica,61000,55,Aceptada,False,0.0,0.336050048,False,2,Thursday
256,M,254.4888753,2020-10-01,6,Virtual,61000,55,En proceso,False,0.0,5.089777505,False,2,Thursday
257,M,235.8897391,2020-08-01,12,FÃ­sica,61000,55,Aceptada,False,0.0,2.358897391,False,2,Saturday
258,M,345.1883686,2020-01-19,5,Virtual,61000,55,Rechazada,False,0.0,6.903767373,False,4,Sunday
259,M,415.2523505,2020-01-19,4,Virtual,61000,55,Aceptada,False,0.0,8.30504701,False,1,Sunday
260,M,844.7989924,2020-08-01,11,Virtual,61000,55,Aceptada,False,168.9597985,13.51678388,False,3,Saturday
261,M,679.7326258,2020-01-18,14,FÃ­sica,61000,55,En proceso,False,0.0,6.797326258,False,1,Saturday
262,M,517.5618258,2020-01-15,23,FÃ­sica,61000,55,En proceso,False,0.0,5.175618258,False,5,Wednesday
263,M,389.8196602,2020-01-15,2,Virtual,61000,55,Aceptada,False,38.98196602,7.016753884,False,3,Wednesday
264,M,97.4755176,2020-05-01,8,FÃ­sica,89000,52,Aceptada,False,0.0,0.974755176,False,1,Friday
265,M,465.9880334,2020-11-01,10,Virtual,89000,52,Aceptada,False,0.0,9.319760669,False,2,Sunday
266,M,470.8776355,2020-01-14,7,FÃ­sica,89000,52,Aceptada,False,0.0,4.708776355,False,5,Tuesday
267,M,192.4785112,2020-11-01,6,FÃ­sica,89000,52,En proceso,False,0.0,1.924785112,False,3,Sunday
268,M,457.6784818,2020-03-01,16,Virtual,89000,52,Rechazada,False,0.0,9.153569636,False,1,Sunday
269,M,414.0372894,2020-01-17,2,Virtual,55000,34,Aceptada,False,0.0,8.280745787,False,5,Friday
270,M,805.7808309,2020-01-25,7,FÃ­sica,55000,34,Aceptada,False,80.57808309,7.252027478,False,2,Saturday
271,M,655.3624245,2020-04-01,21,FÃ­sica,55000,34,Aceptada,False,0.0,6.553624245,False,5,Wednesday
272,M,891.407342,2020-02-01,2,FÃ­sica,55000,34,Aceptada,False,89.1407342,8.022666078,False,1,Saturday
273,M,531.8688038,2020-12-01,22,Virtual,55000,34,Aceptada,False,0.0,10.63737608,False,4,Tuesday
274,F,923.3705242,2020-12-01,7,FÃ­sica,50000,51,Aceptada,False,0.0,9.233705242,False,3,Tuesday
275,F,935.6601592,2020-10-01,12,Virtual,50000,51,Aceptada,False,0.0,18.71320318,False,3,Thursday
276,F,593.7096095,2020-01-17,7,FÃ­sica,50000,51,Aceptada,False,59.37096095,5.343386486,False,5,Friday
277,F,488.2589092,2020-07-01,17,FÃ­sica,50000,51,Aceptada,False,0.0,4.882589092,False,4,Wednesday
278,F,948.4727966,2020-01-26,10,FÃ­sica,50000,51,Aceptada,False,94.84727966,8.53625517,False,5,Sunday
279,F,170.1611513,2020-01-28,1,FÃ­sica,50000,51,Aceptada,False,0.0,1.701611513,False,1,Tuesday
280,F,135.730453,2020-11-01,11,FÃ­sica,50000,51,Aceptada,False,0.0,1.35730453,False,5,Sunday
281,F,166.7754775,2020-07-01,20,Virtual,50000,51,Rechazada,False,0.0,3.33550955,False,4,Wednesday
282,F,729.967633,2020-01-20,7,Virtual,50000,51,Aceptada,False,0.0,14.59935266,False,5,Monday
283,F,569.1663273,2020-01-29,7,FÃ­sica,50000,51,Rechazada,False,0.0,5.691663273,False,4,Wednesday
284,F,854.8933595,2020-04-01,17,FÃ­sica,50000,51,En proceso,False,85.48933595,7.694040236,False,4,Wednesday
285,F,247.2262431,2020-08-01,20,Virtual,50000,51,Aceptada,False,24.72262431,4.450072376,False,3,Saturday
286,F,815.4154487,2020-01-29,12,FÃ­sica,50000,51,Aceptada,False,81.54154487,7.338739038,False,1,Wednesday
287,F,129.6416596,2020-01-13,14,FÃ­sica,50000,51,Aceptada,False,0.0,1.296416596,False,3,Monday
288,F,654.516704,2020-01-23,18,FÃ­sica,50000,51,Aceptada,False,0.0,6.54516704,False,2,Thursday
289,F,566.7140498,2020-01-21,10,FÃ­sica,50000,51,Aceptada,False,0.0,5.667140498,False,3,Tuesday
290,M,324.1249093,2020-01-29,22,FÃ­sica,86000,42,Aceptada,False,0.0,3.241249093,False,1,Wednesday
291,M,552.5918545,2020-01-26,2,Virtual,86000,42,Aceptada,False,0.0,11.05183709,False,3,Sunday
292,M,939.7465391,2020-01-14,19,FÃ­sica,86000,42,Aceptada,False,0.0,9.397465391,False,4,Tuesday
293,M,88.39463959,2020-01-20,9,FÃ­sica,86000,42,En proceso,False,0.0,0.883946396,False,1,Monday
294,M,971.8781176,2020-01-14,13,FÃ­sica,86000,42,Aceptada,False,0.0,9.718781176,False,3,Tuesday
295,M,575.5993589,2020-01-20,16,FÃ­sica,86000,42,Aceptada,False,0.0,5.755993589,False,3,Monday
296,F,242.5621396,2020-07-01,14,FÃ­sica,35000,64,Aceptada,True,0.0,2.425621396,False,1,Wednesday
297,F,160.695053,2020-10-01,13,FÃ­sica,35000,64,Aceptada,True,16.0695053,1.446255477,False,3,Thursday
298,F,224.3645484,2020-12-01,10,FÃ­sica,35000,64,Aceptada,True,0.0,2.243645484,False,5,Tuesday
299,F,70.30892763,2020-11-01,15,FÃ­sica,35000,64,En proceso,True,0.0,0.703089276,False,1,Sunday
300,F,471.6593373,2020-06-01,3,FÃ­sica,35000,64,En proceso,True,94.33186745,3.773274698,False,2,Monday
301,F,444.2952257,2020-01-23,23,FÃ­sica,35000,64,Aceptada,True,0.0,4.442952257,False,3,Thursday
302,F,666.089443,2020-01-25,13,FÃ­sica,35000,64,Aceptada,True,0.0,6.66089443,False,5,Saturday
303,F,989.8382722,2020-08-01,11,FÃ­sica,35000,64,En proceso,True,0.0,9.898382722,False,5,Saturday
304,F,952.8175859,2020-12-01,23,FÃ­sica,35000,64,Aceptada,True,190.5635172,7.622540688,False,1,Tuesday
305,F,872.9286115,2020-08-01,21,FÃ­sica,35000,64,Aceptada,True,0.0,8.729286115,False,4,Saturday
306,F,421.5537278,2020-01-26,13,FÃ­sica,35000,64,Aceptada,True,42.15537278,3.793983551,False,2,Sunday
307,F,59.32275344,2020-01-22,5,FÃ­sica,35000,64,Aceptada,True,0.0,0.593227534,False,2,Wednesday
308,M,660.8069701,2020-01-22,10,FÃ­sica,66000,44,En proceso,False,0.0,6.608069701,False,5,Wednesday
309,M,537.2061631,2020-01-19,10,FÃ­sica,66000,44,Rechazada,False,0.0,5.372061631,False,3,Sunday
310,M,759.6032737,2020-01-19,6,FÃ­sica,66000,44,Aceptada,False,0.0,7.596032737,False,2,Sunday
311,M,176.5372163,2020-01-30,15,Virtual,66000,44,Rechazada,False,0.0,3.530744326,False,5,Thursday
312,M,250.0788794,2020-01-26,13,FÃ­sica,66000,44,Aceptada,False,25.00788794,2.250709914,False,3,Sunday
313,M,549.2257981,2020-01-16,2,FÃ­sica,66000,44,Aceptada,False,0.0,5.492257981,False,4,Thursday
314,--,3.729735372,2020-01-30,19,Virtual,25000,58,En proceso,False,0.0,0.074594707,False,5,Thursday
315,--,51.27319216,2020-01-23,8,FÃ­sica,25000,58,Aceptada,False,0.0,0.512731922,False,4,Thursday
316,--,562.5134442,2020-12-01,13,FÃ­sica,25000,58,Aceptada,False,56.25134442,5.062620998,False,2,Tuesday
317,--,572.3347184,2020-01-30,23,Virtual,25000,58,Aceptada,False,0.0,11.44669437,False,3,Thursday
318,--,963.5943709,2020-01-22,16,FÃ­sica,25000,58,Aceptada,False,0.0,9.635943709,False,2,Wednesday
319,F,896.0353666,2020-01-25,13,FÃ­sica,58000,52,Aceptada,False,89.60353666,8.064318299,False,1,Saturday
320,F,535.5917698,2020-01-29,18,FÃ­sica,58000,52,Aceptada,False,53.55917698,4.820325928,False,1,Wednesday
321,F,143.489199,2020-04-01,7,FÃ­sica,58000,52,En proceso,False,0.0,1.43489199,False,4,Wednesday
322,F,850.3805078,2020-01-28,8,Virtual,58000,52,Aceptada,False,0.0,17.00761016,False,5,Tuesday
323,F,83.9870412,2020-01-25,10,FÃ­sica,58000,52,Aceptada,False,8.39870412,0.755883371,False,1,Saturday
324,F,357.9253382,2020-06-01,6,FÃ­sica,41000,47,Aceptada,True,0.0,3.579253382,False,2,Monday
325,F,272.975075,2020-09-01,2,FÃ­sica,41000,47,Aceptada,True,0.0,2.72975075,False,1,Tuesday
326,F,201.2401927,2020-06-01,3,FÃ­sica,41000,47,Aceptada,True,0.0,2.012401927,False,3,Monday
327,F,578.8439906,2020-10-01,14,FÃ­sica,41000,47,Aceptada,True,0.0,5.788439906,False,1,Thursday
328,F,894.4445156,2020-01-30,4,FÃ­sica,41000,47,Aceptada,True,0.0,8.944445156,True,5,Thursday
329,F,263.36297,2020-01-25,5,FÃ­sica,41000,47,Aceptada,True,0.0,2.6336297,False,5,Saturday
330,M,750.5907929,2020-01-17,21,FÃ­sica,59000,53,Aceptada,False,0.0,7.505907929,False,3,Friday
331,M,265.862864,2020-01-13,13,FÃ­sica,59000,53,Rechazada,False,0.0,2.65862864,False,3,Monday
332,M,896.654761,2020-01-16,23,FÃ­sica,59000,53,Aceptada,False,89.6654761,8.069892849,False,1,Thursday
333,M,819.670011,2020-07-01,21,FÃ­sica,27000,42,Aceptada,False,0.0,8.19670011,False,4,Wednesday
334,M,585.3958403,2020-01-16,2,FÃ­sica,27000,42,Aceptada,False,0.0,5.853958403,False,4,Thursday
335,M,954.4457157,2020-06-01,11,FÃ­sica,27000,42,Aceptada,False,95.44457157,8.590011442,False,2,Monday
336,M,75.98831829,2020-01-26,5,FÃ­sica,27000,42,Rechazada,False,15.19766366,0.607906546,False,4,Sunday
337,M,234.6306772,2020-01-28,20,Virtual,34000,58,Rechazada,False,23.46306772,4.223352189,False,5,Tuesday
338,M,319.616811,2020-10-01,7,FÃ­sica,34000,58,Aceptada,False,31.9616811,2.876551299,False,4,Thursday
339,M,954.3740638,2020-10-01,17,FÃ­sica,34000,58,En proceso,False,95.43740638,8.589366574,False,4,Thursday
340,M,496.177079,2020-03-01,7,FÃ­sica,34000,58,Aceptada,False,0.0,4.96177079,False,1,Sunday
341,M,301.1755238,2020-01-23,6,Virtual,34000,58,Aceptada,False,30.11755238,5.421159428,False,5,Thursday
342,M,895.4574277,2020-09-01,23,FÃ­sica,34000,58,En proceso,False,0.0,8.954574277,False,2,Tuesday
343,M,991.5091077,2020-01-30,4,FÃ­sica,34000,58,En proceso,False,0.0,9.915091077,False,2,Thursday
344,M,94.27433756,2020-12-01,17,FÃ­sica,34000,58,Aceptada,False,9.427433756,0.848469038,False,3,Tuesday
345,M,713.3710292,2020-08-01,6,Virtual,34000,58,En proceso,False,0.0,14.26742058,False,3,Saturday
346,M,488.0592831,2020-02-01,18,Virtual,35000,40,En proceso,False,97.61185662,7.80894853,False,4,Saturday
347,M,662.994544,2020-01-23,1,FÃ­sica,35000,40,Aceptada,False,0.0,6.62994544,False,3,Thursday
348,M,197.6375469,2020-01-18,21,FÃ­sica,35000,40,Aceptada,False,0.0,1.976375469,False,3,Saturday
349,M,685.8369607,2020-01-18,14,FÃ­sica,35000,40,Aceptada,False,0.0,6.858369607,False,4,Saturday
350,M,748.61692,2020-01-26,13,FÃ­sica,35000,40,Aceptada,False,0.0,7.4861692,False,4,Sunday
351,M,230.1901269,2020-01-18,17,Virtual,35000,40,En proceso,False,23.01901269,4.143422285,False,5,Saturday
352,M,395.3064136,2020-12-01,14,FÃ­sica,35000,40,Aceptada,False,39.53064136,3.557757723,False,5,Tuesday
353,M,241.6810576,2020-06-01,22,FÃ­sica,35000,40,Aceptada,False,0.0,2.416810576,False,5,Monday
354,M,178.3764631,2020-10-01,1,FÃ­sica,35000,40,Aceptada,False,0.0,1.783764631,False,3,Thursday
355,M,581.0524298,2020-01-20,18,Virtual,35000,40,Aceptada,False,58.10524298,10.45894374,False,2,Monday
356,M,216.2158893,2020-01-30,13,FÃ­sica,35000,40,Aceptada,False,21.62158893,1.945943003,False,3,Thursday
357,M,959.6227132,2020-01-24,20,Virtual,60000,56,Aceptada,False,0.0,19.19245426,False,3,Friday
358,M,910.8174324,2020-01-29,4,Virtual,60000,56,Aceptada,False,0.0,18.21634865,False,1,Wednesday
359,M,521.2811955,2020-06-01,15,FÃ­sica,60000,56,Aceptada,False,52.12811955,4.69153076,True,2,Monday
360,F,512.2681023,2020-01-24,15,FÃ­sica,30000,57,En proceso,False,0.0,5.122681023,False,5,Friday
361,F,221.1903915,2020-01-14,14,FÃ­sica,30000,57,Aceptada,False,0.0,2.211903915,False,5,Tuesday
362,M,237.4017074,2020-01-23,18,FÃ­sica,57000,64,Aceptada,False,0.0,2.374017074,False,3,Thursday
363,M,829.1438883,2020-01-30,6,FÃ­sica,57000,64,Aceptada,False,0.0,8.291438883,False,3,Thursday
364,M,132.2543003,2020-01-14,14,FÃ­sica,57000,64,Aceptada,False,0.0,1.322543003,False,1,Tuesday
365,M,385.9809949,2020-01-26,2,Virtual,57000,64,En proceso,False,0.0,7.719619899,False,5,Sunday
366,M,862.9338691,2020-01-22,2,FÃ­sica,57000,64,En proceso,False,86.29338691,7.766404822,False,2,Wednesday
367,M,908.5321969,2020-12-01,17,FÃ­sica,57000,64,Aceptada,False,0.0,9.085321969,False,3,Tuesday
368,M,532.5700152,2020-05-01,23,FÃ­sica,57000,64,Aceptada,False,0.0,5.325700152,False,5,Friday
369,M,361.9169939,2020-01-14,10,FÃ­sica,57000,64,En proceso,False,0.0,3.619169939,False,5,Tuesday
370,M,32.65147401,2020-01-22,21,FÃ­sica,57000,64,Aceptada,False,6.530294803,0.261211792,False,3,Wednesday
371,M,313.0097595,2020-01-22,13,FÃ­sica,57000,64,En proceso,False,0.0,3.130097595,False,1,Wednesday
372,M,297.2908818,2020-01-16,21,FÃ­sica,57000,64,Aceptada,False,0.0,2.972908818,False,5,Thursday
373,M,33.82062104,2020-10-01,10,FÃ­sica,57000,64,Aceptada,False,0.0,0.33820621,False,3,Thursday
374,M,945.2904854,2020-01-23,4,Virtual,57000,64,Aceptada,False,0.0,18.90580971,False,2,Thursday
375,M,951.1681258,2020-01-19,6,FÃ­sica,57000,64,Aceptada,False,95.11681258,8.560513132,False,5,Sunday
376,M,585.2008295,2020-06-01,20,FÃ­sica,63000,45,En proceso,False,58.52008295,5.266807466,False,5,Monday
377,M,48.72496971,2020-01-28,13,FÃ­sica,63000,45,Aceptada,False,0.0,0.487249697,False,3,Tuesday
378,M,577.4910899,2020-01-14,7,Virtual,63000,45,Aceptada,False,0.0,11.5498218,False,3,Tuesday
379,--,431.9571446,2020-03-01,23,FÃ­sica,97000,49,Aceptada,False,43.19571446,3.887614302,False,4,Sunday
380,--,494.439769,2020-01-22,23,FÃ­sica,97000,49,Aceptada,False,0.0,4.94439769,False,2,Wednesday
381,--,520.9762995,2020-01-14,9,Virtual,97000,49,Aceptada,False,0.0,10.41952599,False,4,Tuesday
382,M,14.91183315,2020-05-01,13,FÃ­sica,80000,48,Aceptada,False,0.0,0.149118331,False,4,Friday
383,M,25.93608163,2020-02-01,6,FÃ­sica,80000,48,Aceptada,False,0.0,0.259360816,False,1,Saturday
384,F,475.2027923,2020-06-01,20,Virtual,99000,49,Aceptada,False,0.0,9.504055847,False,3,Monday
385,F,306.5077989,2020-01-28,12,FÃ­sica,99000,49,Aceptada,False,0.0,3.065077989,False,2,Tuesday
386,F,805.0046433,2020-06-01,12,Virtual,99000,49,Aceptada,False,80.50046433,14.49008358,False,5,Monday
387,F,629.8520067,2020-01-24,6,FÃ­sica,99000,49,Aceptada,False,62.98520067,5.668668061,False,3,Friday
388,F,327.3318311,2020-01-25,5,Virtual,99000,49,En proceso,False,0.0,6.546636623,False,3,Saturday
389,F,668.6299722,2020-04-01,2,FÃ­sica,99000,49,Aceptada,False,0.0,6.686299722,False,1,Wednesday
390,F,471.1105844,2020-01-30,5,Virtual,84000,50,Aceptada,False,0.0,9.422211687,False,5,Thursday
391,F,926.0562639,2020-01-29,4,FÃ­sica,84000,50,Rechazada,False,0.0,9.260562639,False,3,Wednesday
392,F,368.160446,2020-01-16,18,FÃ­sica,84000,50,En proceso,False,36.8160446,3.313444014,False,3,Thursday
393,F,488.9986911,2020-08-01,1,FÃ­sica,84000,50,Rechazada,False,0.0,4.889986911,False,2,Saturday
394,F,268.1614537,2020-01-29,6,FÃ­sica,84000,50,Aceptada,False,0.0,2.681614537,False,1,Wednesday
395,F,691.3260924,2020-01-29,6,FÃ­sica,84000,50,Aceptada,False,0.0,6.913260924,False,3,Wednesday
396,F,57.17184911,2020-09-01,4,FÃ­sica,84000,50,Aceptada,False,5.717184911,0.514546642,False,1,Tuesday
397,F,69.24160771,2020-01-19,22,FÃ­sica,84000,50,En proceso,False,13.84832154,0.553932862,False,3,Sunday
398,F,426.0129786,2020-01-23,2,Virtual,84000,50,Aceptada,False,0.0,8.520259571,False,1,Thursday
399,F,674.5744446,2020-03-01,5,FÃ­sica,69000,32,Aceptada,False,0.0,6.745744446,False,1,Sunday
400,M,320.2503902,2020-01-15,6,FÃ­sica,40000,41,En proceso,False,0.0,3.202503902,False,5,Wednesday
401,M,191.3031831,2020-01-22,18,FÃ­sica,40000,41,Aceptada,False,0.0,1.913031831,False,3,Wednesday
402,M,280.138691,2020-02-01,16,Virtual,40000,41,Aceptada,False,0.0,5.60277382,False,2,Saturday
403,M,384.6066229,2020-01-27,20,Virtual,40000,41,Rechazada,False,0.0,7.692132458,False,3,Monday
404,M,682.7200519,2020-12-01,13,Virtual,40000,41,En proceso,False,0.0,13.65440104,False,5,Tuesday
405,M,215.0318477,2020-04-01,21,Virtual,40000,41,Aceptada,False,0.0,4.300636954,False,3,Wednesday
406,M,428.8577326,2020-01-24,22,FÃ­sica,40000,41,Aceptada,False,42.88577326,3.859719593,False,5,Friday
407,M,713.6202652,2020-05-01,5,FÃ­sica,40000,41,Aceptada,False,0.0,7.136202652,False,4,Friday
408,F,327.2814108,2020-01-30,7,Virtual,49000,51,Aceptada,False,0.0,6.545628215,False,5,Thursday
409,F,59.16732202,2020-05-01,6,FÃ­sica,49000,51,Aceptada,False,0.0,0.59167322,False,2,Friday
410,F,866.7562319,2020-01-25,11,FÃ­sica,49000,51,Aceptada,False,0.0,8.667562319,False,3,Saturday
411,F,481.9715044,2020-01-16,2,Virtual,49000,51,En proceso,False,0.0,9.639430088,False,1,Thursday
412,F,300.4324826,2020-01-23,1,FÃ­sica,49000,51,Aceptada,False,0.0,3.004324826,False,3,Thursday
413,F,350.2448585,2020-01-16,3,FÃ­sica,30000,55,Aceptada,False,70.04897169,2.801958868,False,3,Thursday
414,F,912.9827458,2020-01-27,14,Virtual,30000,55,Aceptada,False,0.0,18.25965492,False,1,Monday
415,F,929.7963331,2020-07-01,21,FÃ­sica,30000,55,Aceptada,False,185.9592666,7.438370665,False,3,Wednesday
416,F,381.4451926,2020-11-01,19,FÃ­sica,30000,55,En proceso,False,0.0,3.814451926,False,1,Sunday
417,M,25.96198782,2020-03-01,10,FÃ­sica,96000,41,Aceptada,True,0.0,0.259619878,False,2,Sunday
418,M,31.14820137,2020-11-01,8,Virtual,96000,41,Aceptada,True,0.0,0.622964027,False,3,Sunday
419,M,865.4590966,2020-09-01,10,FÃ­sica,96000,41,Aceptada,True,0.0,8.654590966,False,4,Tuesday
420,M,189.4659738,2020-04-01,8,FÃ­sica,96000,41,Aceptada,True,0.0,1.894659738,False,4,Wednesday
421,M,441.732547,2020-06-01,21,FÃ­sica,96000,41,Aceptada,True,0.0,4.41732547,False,3,Monday
422,M,341.2058897,2020-01-21,22,Virtual,96000,41,Aceptada,True,0.0,6.824117794,False,5,Tuesday
423,M,551.5674751,2020-01-30,1,FÃ­sica,96000,41,Aceptada,True,0.0,5.515674751,False,2,Thursday
424,F,722.4236043,2020-07-01,7,FÃ­sica,71000,59,Aceptada,False,72.24236043,6.501812439,False,1,Wednesday
425,F,635.0693538,2020-07-01,1,Virtual,71000,59,Aceptada,False,63.50693538,11.43124837,False,4,Wednesday
426,F,46.68085433,2020-02-01,13,FÃ­sica,72000,62,Aceptada,False,0.0,0.466808543,False,5,Saturday
427,F,780.2047732,2020-01-23,9,Virtual,72000,62,Aceptada,False,78.02047732,14.04368592,False,2,Thursday
428,M,999.8092311,2020-01-24,1,FÃ­sica,84000,57,Aceptada,False,0.0,9.998092311,False,1,Friday
429,M,319.3644464,2020-01-16,2,FÃ­sica,41000,42,Rechazada,False,31.93644464,2.874280018,False,1,Thursday
430,M,97.65414933,2020-01-25,14,FÃ­sica,41000,42,Rechazada,False,0.0,0.976541493,False,3,Saturday
431,M,372.3943378,2020-01-16,3,FÃ­sica,41000,42,Rechazada,False,0.0,3.723943378,False,3,Thursday
432,M,912.2032259,2020-01-23,4,Virtual,41000,42,Aceptada,False,0.0,18.24406452,False,2,Thursday
433,M,686.9394169,2020-01-18,23,FÃ­sica,41000,42,Aceptada,False,0.0,6.869394169,False,5,Saturday
434,M,924.650507,2020-05-01,4,FÃ­sica,41000,42,Aceptada,False,184.9301014,7.397204056,False,5,Friday
435,M,832.5835604,2020-01-30,14,FÃ­sica,41000,42,Rechazada,False,0.0,8.325835604,False,4,Thursday
436,M,281.5281034,2020-08-01,4,FÃ­sica,41000,42,Aceptada,False,28.15281034,2.533752931,False,4,Saturday
437,M,360.9927206,2020-10-01,17,FÃ­sica,41000,42,Rechazada,False,0.0,3.609927206,False,3,Thursday
438,M,131.8911963,2020-01-29,4,Virtual,41000,42,Aceptada,False,0.0,2.637823926,False,4,Wednesday
439,M,250.0233938,2020-01-22,18,FÃ­sica,41000,42,Aceptada,False,0.0,2.500233938,False,5,Wednesday
440,M,252.0769071,2020-01-14,2,FÃ­sica,41000,42,Aceptada,False,25.20769071,2.268692164,False,4,Tuesday
441,M,170.3789247,2020-01-28,23,FÃ­sica,41000,42,Aceptada,False,0.0,1.703789247,False,1,Tuesday
442,M,388.3172146,2020-01-24,3,Virtual,41000,42,Aceptada,False,0.0,7.766344292,False,4,Friday
443,M,481.1285788,2020-01-15,2,FÃ­sica,41000,42,Aceptada,False,0.0,4.811285788,False,4,Wednesday
444,F,518.3463561,2020-08-01,12,FÃ­sica,91000,54,Aceptada,True,0.0,5.183463561,False,2,Saturday
445,--,66.55985249,2020-04-01,2,FÃ­sica,74000,59,Aceptada,False,6.655985249,0.599038672,False,2,Wednesday
